,zipcode,month,year,totalcustomers_elec,totalkwh,class_factor,combined_factor,num_farmers,num_residents,num_workers,num_officers,totalcustomers_gas,totalthm,gas_residential,gas_commercial
28326,93239,3,2015,375,158248,3,1,,375.0,,,329.0,8275.0,8275.0,
28327,93241,1,2015,3397,1757876,3,1,,3397.0,,,,,,
28328,93241,2,2015,3415,1204097,3,1,,3415.0,,,,,,
28329,93241,3,2015,3417,1369210,3,1,,3417.0,,,,,,
28330,93242,1,2015,985,776168,3,1,,985.0,,,,,,
28331,93242,2,2015,978,565060,3,1,,978.0,,,,,,
28332,93242,3,2015,981,582140,3,1,,981.0,,,,,,
28333,93243,1,2015,433,229333,3,1,,433.0,,,,,,
28334,93243,2,2015,435,185516,3,1,,435.0,,,,,,
28335,93243,3,2015,435,195901,3,1,,435.0,,,,,,
28336,93245,1,2015,10128,6339673,3,1,,10128.0,,,,,,
28337,93245,2,2015,10146,4825474,3,1,,10146.0,,,,,,
28338,93245,3,2015,10172,5244163,3,1,,10172.0,,,,,,
28339,93249,1,2015,509,276381,3,1,,509.0,,,,,,
28340,93249,2,2015,508,186963,3,1,,508.0,,,,,,
28341,93249,3,2015,507,212854,3,1,,507.0,,,,,,
28342,93250,1,2015,2351,1144901,3,1,,2351.0,,,,,,
28343,93250,2,2015,2360,854293,3,1,,2360.0,,,,,,
28344,93250,3,2015,2364,966509,3,1,,2364.0,,,,,,
28345,93252,1,2015,537,321394,3,1,,537.0,,,386.0,31679.0,31679.0,
28346,93252,2,2015,538,234919,3,1,,538.0,,,386.0,11903.0,11903.0,
28347,93252,3,2015,532,263061,3,1,,532.0,,,382.0,10197.0,10197.0,
28348,93254,1,2015,292,172935,3,1,,292.0,,,,,,
28349,93254,2,2015,292,131997,3,1,,292.0,,,,,,
28350,93254,3,2015,293,142727,3,1,,293.0,,,,,,
28351,93263,1,2015,5436,2918104,3,1,,5436.0,,,,,,
28352,93263,2,2015,5449,2167364,3,1,,5449.0,,,,,,
28353,93263,3,2015,5458,2401256,3,1,,5458.0,,,,,,
28354,93266,1,2015,380,254398,3,1,,380.0,,,,,,
28355,93266,2,2015,378,184173,3,1,,378.0,,,,,,
28356,93266,3,2015,379,191604,3,1,,379.0,,,,,,
28357,93268,1,2015,5475,2791675,3,1,,5475.0,,,,,,
28358,93268,2,2015,5469,2050500,3,1,,5469.0,,,,,,
28359,93268,3,2015,5468,2414445,3,1,,5468.0,,,,,,
28360,93280,1,2015,5835,2854244,3,1,,5835.0,,,,,,
28361,93280,2,2015,5844,2120334,3,1,,5844.0,,,,,,
28362,93280,3,2015,5844,2408638,3,1,,5844.0,,,,,,
28363,93286,1,2015,351,284015,3,1,,351.0,,,,,,
28364,93286,2,2015,352,207079,3,1,,352.0,,,,,,
28365,93286,3,2015,352,208536,3,1,,352.0,,,,,,
28366,93292,1,2015,163,139802,3,0,,163.0,,,,,,
28367,93292,2,2015,163,98794,3,0,,163.0,,,,,,
28368,93292,3,2015,163,99434,3,0,,163.0,,,,,,
28369,93301,1,2015,5325,2337100,3,1,,5325.0,,,4747.0,316407.0,316407.0,
28370,93301,2,2015,5351,1788284,3,1,,5351.0,,,4777.0,148951.0,148951.0,
28371,93301,3,2015,5379,2150256,3,1,,5379.0,,,4788.0,118428.0,118428.0,
28372,93304,1,2015,15319,7448747,3,1,,15319.0,,,14785.0,1021217.0,1021217.0,
28373,93304,2,2015,15334,5465807,3,1,,15334.0,,,14811.0,513933.0,513933.0,
28374,93304,3,2015,15353,6353783,3,1,,15353.0,,,14837.0,427193.0,427193.0,
28375,93305,1,2015,10553,4948059,3,1,,10553.0,,,10454.0,711864.0,711864.0,
28376,93305,2,2015,10575,3556251,3,1,,10575.0,,,10490.0,347276.0,347276.0,
28377,93305,3,2015,10622,4165638,3,1,,10622.0,,,10538.0,299903.0,299903.0,
28378,93306,1,2015,21310,11830916,3,0,,21310.0,,,,,,
28379,93306,2,2015,21328,8806586,3,0,,21328.0,,,,,,
28380,93306,3,2015,21349,10115269,3,0,,21349.0,,,,,,
28381,93307,1,2015,21516,10684884,3,1,,21516.0,,,,,,
28382,93307,2,2015,21531,7833013,3,1,,21531.0,,,,,,
28383,93307,3,2015,21547,9051886,3,1,,21547.0,,,,,,
28384,93308,1,2015,18985,10263502,3,1,,18985.0,,,5801.0,373375.0,373375.0,
28385,93308,2,2015,19030,7931330,3,1,,19030.0,,,5832.0,188493.0,188493.0,
28386,93308,3,2015,19048,9209541,3,1,,19048.0,,,5846.0,202635.0,202635.0,
28387,93309,1,2015,22707,11738910,3,1,,22707.0,,,,,,
28388,93309,2,2015,22728,9099022,3,1,,22728.0,,,,,,
28389,93309,3,2015,22721,10488861,3,1,,22721.0,,,,,,
28390,93311,1,2015,14758,8596247,3,0,,14758.0,,,,,,
28391,93311,2,2015,14798,6614837,3,0,,14798.0,,,,,,
28392,93311,3,2015,14851,7356339,3,0,,14851.0,,,,,,
28393,93312,1,2015,18966,11492350,3,1,,18966.0,,,,,,
28394,93312,2,2015,18973,8818288,3,1,,18973.0,,,,,,
28395,93312,3,2015,18976,9697941,3,1,,18976.0,,,,,,
28396,93313,1,2015,13657,7281512,3,1,,13657.0,,,13084.0,893247.0,893247.0,
28397,93313,2,2015,13669,5569988,3,1,,13669.0,,,13108.0,430112.0,430112.0,
28398,93313,3,2015,13726,6368087,3,1,,13726.0,,,13161.0,350332.0,350332.0,
28399,93314,1,2015,8118,5824014,3,1,,8118.0,,,,,,
28400,93314,2,2015,8147,4266537,3,1,,8147.0,,,,,,
28401,93314,3,2015,8183,4461187,3,1,,8183.0,,,,,,
28402,93401,1,2015,11587,5156559,3,1,,11587.0,,,,,,
28403,93401,2,2015,11592,4316848,3,1,,11592.0,,,,,,
28404,93401,3,2015,11586,4436964,3,1,,11586.0,,,,,,
28405,93402,1,2015,5898,2634648,3,1,,5898.0,,,,,,
28406,93402,2,2015,5898,2223652,3,1,,5898.0,,,,,,
28407,93402,3,2015,5903,2296584,3,1,,5903.0,,,,,,
28408,93405,1,2015,7847,3426894,3,1,,7847.0,,,,,,
28409,93405,2,2015,7856,2931975,3,1,,7856.0,,,,,,
28410,93405,3,2015,7862,2939534,3,1,,7862.0,,,,,,
28411,93420,1,2015,11056,6024016,3,1,,11056.0,,,,,,
28412,93420,2,2015,11054,5049352,3,1,,11054.0,,,,,,
28413,93420,3,2015,11065,5261452,3,1,,11065.0,,,,,,
28414,93422,1,2015,12157,7036236,3,1,,12157.0,,,,,,
28415,93422,2,2015,12166,5615117,3,1,,12166.0,,,,,,
28416,93422,3,2015,12179,5739948,3,1,,12179.0,,,,,,
28417,93424,1,2015,681,341558,3,1,,681.0,,,,,,
28418,93424,2,2015,681,292901,3,1,,681.0,,,,,,
28419,93424,3,2015,679,309060,3,1,,679.0,,,,,,
28420,93426,1,2015,941,439947,3,1,,941.0,,,,,,
28421,93426,2,2015,945,347867,3,1,,945.0,,,,,,
28422,93426,3,2015,947,353946,3,1,,947.0,,,,,,
28423,93427,1,2015,1705,1080938,3,1,,1705.0,,,,,,
28424,93427,2,2015,1703,893169,3,1,,1703.0,,,,,,
28425,93427,3,2015,1707,961397,3,1,,1707.0,,,,,,
28426,93428,1,2015,3788,1486223,3,0,,3788.0,,,,,,
28427,93428,2,2015,3787,1279586,3,0,,3787.0,,,,,,
28428,93428,3,2015,3785,1325399,3,0,,3785.0,,,,,,
28429,93430,1,2015,2091,803551,3,1,,2091.0,,,,,,
28430,93430,2,2015,2095,684528,3,1,,2095.0,,,,,,
28431,93430,3,2015,2091,713031,3,1,,2091.0,,,,,,
28432,93432,1,2015,659,494112,3,1,,659.0,,,,,,
28433,93432,2,2015,659,389020,3,1,,659.0,,,,,,
28434,93432,3,2015,661,406284,3,1,,661.0,,,,,,
28435,93433,1,2015,5340,2084966,3,1,,5340.0,,,,,,
28436,93433,2,2015,5360,1770178,3,1,,5360.0,,,,,,
28437,93433,3,2015,5356,1881151,3,1,,5356.0,,,,,,
28438,93434,1,2015,1774,659021,3,1,,1774.0,,,,,,
28439,93434,2,2015,1779,557913,3,1,,1779.0,,,,,,
28440,93434,3,2015,1781,593016,3,1,,1781.0,,,,,,
28441,93436,1,2015,4323,2281965,3,0,,4323.0,,,,,,
28442,93436,2,2015,4305,1889994,3,0,,4305.0,,,,,,
28443,93436,3,2015,4305,1999993,3,0,,4305.0,,,,,,
28444,93440,1,2015,596,361177,3,1,,596.0,,,,,,
28445,93440,2,2015,598,290077,3,1,,598.0,,,,,,
28446,93440,3,2015,602,298110,3,1,,602.0,,,,,,
28447,93441,1,2015,451,346601,3,1,,451.0,,,,,,
28448,93441,2,2015,451,284539,3,1,,451.0,,,,,,
28449,93441,3,2015,449,309266,3,1,,449.0,,,,,,
28450,93442,1,2015,5624,2225642,3,1,,5624.0,,,,,,
28451,93442,2,2015,5627,1896829,3,1,,5627.0,,,,,,
28452,93442,3,2015,5630,1973767,3,1,,5630.0,,,,,,
28453,93444,1,2015,7198,3605541,3,1,,7198.0,,,,,,
28454,93444,2,2015,7202,3014844,3,1,,7202.0,,,,,,
28455,93444,3,2015,7210,3113788,3,1,,7210.0,,,,,,
28456,93445,1,2015,2460,1001659,3,1,,2460.0,,,,,,
28457,93445,2,2015,2462,846606,3,1,,2462.0,,,,,,
28458,93445,3,2015,2459,902521,3,1,,2459.0,,,,,,
28459,93446,1,2015,17589,9886303,3,1,,17589.0,,,,,,
28460,93446,2,2015,17581,7855851,3,1,,17581.0,,,,,,
28461,93446,3,2015,17599,8144574,3,1,,17599.0,,,,,,
28462,93449,1,2015,4434,1984442,3,1,,4434.0,,,,,,
28463,93449,2,2015,4435,1688770,3,1,,4435.0,,,,,,
28464,93449,3,2015,4437,1792979,3,1,,4437.0,,,,,,
28465,93450,1,2015,194,110991,3,1,,194.0,,,120.0,5155.0,5155.0,
28466,93450,2,2015,194,85780,3,1,,194.0,,,120.0,3679.0,3679.0,
28467,93450,3,2015,195,89659,3,1,,195.0,,,121.0,3466.0,3466.0,
28468,93451,1,2015,1370,958639,3,1,,1370.0,,,,,,
28469,93451,2,2015,1374,732062,3,1,,1374.0,,,,,,
28470,93451,3,2015,1373,747912,3,1,,1373.0,,,,,,
28471,93452,1,2015,221,56115,3,1,,221.0,,,,,,
28472,93452,2,2015,220,50956,3,1,,220.0,,,,,,
28473,93452,3,2015,219,53773,3,1,,219.0,,,,,,
28474,93453,1,2015,1123,738343,3,1,,1123.0,,,,,,
28475,93453,2,2015,1124,569427,3,1,,1124.0,,,,,,
28476,93453,3,2015,1125,575465,3,1,,1125.0,,,,,,
28477,93454,1,2015,10609,4655241,3,1,,10609.0,,,,,,
28478,93454,2,2015,10615,3921793,3,1,,10615.0,,,,,,
28479,93454,3,2015,10604,4196070,3,1,,10604.0,,,,,,
28480,93455,1,2015,14447,7129465,3,1,,14447.0,,,,,,
28481,93455,2,2015,14507,6062777,3,0,,14507.0,,,,,,
28482,93455,3,2015,14531,6442695,3,0,,14531.0,,,,,,
28483,93458,1,2015,11512,4616828,3,1,,11512.0,,,,,,
28484,93458,2,2015,11541,3914356,3,1,,11541.0,,,,,,
28485,93458,3,2015,11557,4236492,3,1,,11557.0,,,,,,
28486,93460,1,2015,1997,1820251,3,0,,1997.0,,,,,,
28487,93460,2,2015,1996,1437849,3,0,,1996.0,,,,,,
28488,93460,3,2015,1999,1540572,3,0,,1999.0,,,,,,
28489,93461,1,2015,456,316323,3,1,,456.0,,,,,,
28490,93461,2,2015,454,243933,3,1,,454.0,,,,,,
28491,93461,3,2015,456,249246,3,1,,456.0,,,,,,
28492,93463,1,2015,3036,1949502,3,1,,3036.0,,,,,,
28493,93463,2,2015,3033,1587832,3,1,,3033.0,,,,,,
28494,93463,3,2015,3037,1701210,3,1,,3037.0,,,,,,
28495,93465,1,2015,3452,2315699,3,1,,3452.0,,,,,,
28496,93465,2,2015,3450,1835850,3,1,,3450.0,,,,,,
28497,93465,3,2015,3455,1873359,3,1,,3455.0,,,,,,
28498,93601,1,2015,880,638482,3,1,,880.0,,,,,,
28499,93601,2,2015,879,508122,3,1,,879.0,,,,,,
28500,93601,3,2015,874,508120,3,1,,874.0,,,,,,
28501,93602,1,2015,1742,1176579,3,1,,1742.0,,,,,,
28502,93602,2,2015,1737,933419,3,1,,1737.0,,,,,,
28503,93602,3,2015,1742,948896,3,1,,1742.0,,,,,,
28504,93603,1,2015,215,98065,3,1,,215.0,,,,,,
28505,93603,2,2015,213,82462,3,1,,213.0,,,,,,
28506,93603,3,2015,213,88968,3,1,,213.0,,,,,,
28507,93604,1,2015,1040,470172,3,1,,1040.0,,,,,,
28508,93604,2,2015,1039,363805,3,1,,1039.0,,,,,,
28509,93604,3,2015,1039,383689,3,1,,1039.0,,,,,,
28510,93606,1,2015,290,166003,3,1,,290.0,,,277.0,17013.0,17013.0,
28511,93606,2,2015,291,122450,3,1,,291.0,,,278.0,10005.0,10005.0,
28512,93606,3,2015,291,129373,3,1,,291.0,,,278.0,7861.0,7861.0,
28513,93608,1,2015,294,199220,3,1,,294.0,,,,,,
28514,93608,2,2015,293,135073,3,1,,293.0,,,,,,
28515,93608,3,2015,292,139652,3,1,,292.0,,,,,,
28516,93609,1,2015,1400,1175135,3,1,,1400.0,,,,,,
28517,93609,2,2015,1394,852035,3,1,,1394.0,,,,,,
28518,93609,3,2015,1396,871367,3,1,,1396.0,,,,,,
28519,93610,1,2015,5372,3665651,3,1,,5372.0,,,4058.0,303687.0,303687.0,
28520,93610,2,2015,5379,2774397,3,1,,5379.0,,,4064.0,152639.0,152639.0,
28521,93610,3,2015,5383,2918137,3,1,,5383.0,,,4066.0,110320.0,110320.0,
28522,93611,1,2015,16037,10447022,3,1,,16037.0,,,15472.0,1250881.0,1250881.0,
28523,93611,2,2015,16049,8124128,3,1,,16049.0,,,15482.0,632931.0,632931.0,
28524,93611,3,2015,16050,8309225,3,1,,16050.0,,,15492.0,418065.0,418065.0,
28525,93612,1,2015,13871,7169697,3,1,,13871.0,,,12866.0,765934.0,765934.0,
28526,93612,2,2015,13900,5563761,3,1,,13900.0,,,12895.0,409466.0,409466.0,
28527,93612,3,2015,13916,6093955,3,1,,13916.0,,,12904.0,294993.0,294993.0,
28528,93614,1,2015,4781,3626798,3,1,,4781.0,,,,,,
28529,93614,2,2015,4776,2815926,3,1,,4776.0,,,,,,
28530,93614,3,2015,4780,2839240,3,1,,4780.0,,,,,,
28531,93615,1,2015,1341,776221,3,1,,1341.0,,,,,,
28532,93615,2,2015,1351,550768,3,1,,1351.0,,,,,,
28533,93615,3,2015,1350,579600,3,1,,1350.0,,,,,,
28534,93616,1,2015,629,490506,3,1,,629.0,,,,,,
28535,93616,2,2015,629,342389,3,1,,629.0,,,,,,
28536,93616,3,2015,631,336903,3,1,,631.0,,,,,,
28537,93618,1,2015,7890,4749763,3,1,,7890.0,,,,,,
28538,93618,2,2015,7896,3514295,3,1,,7896.0,,,,,,
28539,93618,3,2015,7911,3740897,3,1,,7911.0,,,,,,
28540,93619,1,2015,11219,8827369,3,1,,11219.0,,,7372.0,634141.0,634141.0,
28541,93619,2,2015,11244,6630246,3,1,,11244.0,,,7397.0,314238.0,314238.0,
28542,93619,3,2015,11296,6454450,3,1,,11296.0,,,7448.0,209280.0,209280.0,
28543,93620,1,2015,2910,2053604,3,1,,2910.0,,,2040.0,139445.0,139445.0,
28544,93620,2,2015,2914,1523100,3,1,,2914.0,,,2042.0,74747.0,74747.0,
28545,93620,3,2015,2913,1564101,3,1,,2913.0,,,2046.0,54241.0,54241.0,
28546,93621,1,2015,242,160536,3,1,,242.0,,,,,,
28547,93621,2,2015,244,128310,3,1,,244.0,,,,,,
28548,93621,3,2015,245,130026,3,1,,245.0,,,,,,
28549,93622,1,2015,2453,1341819,3,1,,2453.0,,,2060.0,127387.0,127387.0,
28550,93622,2,2015,2462,977403,3,1,,2462.0,,,2065.0,69123.0,69123.0,
28551,93622,3,2015,2471,1025529,3,1,,2471.0,,,2071.0,54479.0,54479.0,
28552,93623,1,2015,203,63920,3,1,,203.0,,,,,,
28553,93623,2,2015,203,49834,3,1,,203.0,,,,,,
28554,93623,3,2015,203,51280,3,1,,203.0,,,,,,
28555,93624,1,2015,208,181062,3,1,,208.0,,,,,,
28556,93624,2,2015,209,120407,3,1,,209.0,,,,,,
28557,93624,3,2015,210,132860,3,1,,210.0,,,,,,
28558,93625,1,2015,2300,1475763,3,1,,2300.0,,,,,,
28559,93625,2,2015,2299,1092234,3,1,,2299.0,,,,,,
28560,93625,3,2015,2296,1130909,3,1,,2296.0,,,,,,
28561,93626,1,2015,657,560417,3,1,,657.0,,,,,,
28562,93626,2,2015,659,412030,3,1,,659.0,,,,,,
28563,93626,3,2015,662,414824,3,1,,662.0,,,,,,
28564,93628,1,2015,249,38359,3,1,,249.0,,,,,,
28565,93628,2,2015,250,25362,3,1,,250.0,,,,,,
28566,93628,3,2015,253,28455,3,1,,253.0,,,,,,
28567,93630,1,2015,5500,3481823,3,1,,5500.0,,,4162.0,265299.0,265299.0,
28568,93630,2,2015,5508,2612814,3,1,,5508.0,,,4164.0,137122.0,137122.0,
28569,93630,3,2015,5516,2760084,3,1,,5516.0,,,4176.0,104466.0,104466.0,
28570,93631,1,2015,5460,3706768,3,1,,5460.0,,,,,,
28571,93631,2,2015,5462,2781471,3,1,,5462.0,,,,,,
28572,93631,3,2015,5471,2935643,3,1,,5471.0,,,,,,
28573,93633,1,2015,213,20796,3,1,,213.0,,,,,,
28574,93633,2,2015,212,17141,3,1,,212.0,,,,,,
28575,93633,3,2015,211,20713,3,1,,211.0,,,,,,
28576,93635,1,2015,12246,7563478,3,1,,12246.0,,,10872.0,794082.0,794082.0,
28577,93635,2,2015,12260,5763273,3,1,,12260.0,,,10899.0,404087.0,404087.0,
28578,93635,3,2015,12254,6052056,3,1,,12254.0,,,10887.0,316249.0,316249.0,
28579,93636,1,2015,3630,3480566,3,1,,3630.0,,,,,,
28580,93636,2,2015,3635,2561086,3,1,,3635.0,,,,,,
28581,93636,3,2015,3640,2505000,3,1,,3640.0,,,,,,
28582,93637,1,2015,11468,7237622,3,1,,11468.0,,,9912.0,710552.0,710552.0,
28583,93637,2,2015,11486,5546664,3,1,,11486.0,,,9930.0,353598.0,353598.0,
28584,93637,3,2015,11504,5922002,3,1,,11504.0,,,9943.0,261054.0,261054.0,
28585,93638,1,2015,12233,7829392,3,1,,12233.0,,,7779.0,414497.0,414497.0,
28586,93638,2,2015,12264,5775961,3,1,,12264.0,,,7802.0,244832.0,244832.0,
28587,93638,3,2015,12285,5959558,3,1,,12285.0,,,7826.0,202302.0,202302.0,
28588,93640,1,2015,2538,1253968,3,1,,2538.0,,,2306.0,123526.0,123526.0,
28589,93640,2,2015,2546,918125,3,1,,2546.0,,,2318.0,81885.0,81885.0,
28590,93640,3,2015,2559,989652,3,1,,2559.0,,,2330.0,75461.0,75461.0,
28591,93641,1,2015,305,166017,3,1,,305.0,,,,,,
28592,93641,2,2015,305,143115,3,1,,305.0,,,,,,
28593,93641,3,2015,306,150015,3,1,,306.0,,,,,,
28594,93643,1,2015,1645,1077871,3,1,,1645.0,,,,,,
28595,93643,2,2015,1636,868512,3,1,,1636.0,,,,,,
28596,93643,3,2015,1641,888160,3,1,,1641.0,,,,,,
28597,93644,1,2015,4039,2982589,3,1,,4039.0,,,,,,
28598,93644,2,2015,4038,2336350,3,1,,4038.0,,,,,,
28599,93644,3,2015,4046,2355073,3,1,,4046.0,,,,,,
28600,93645,1,2015,164,112697,3,1,,164.0,,,,,,
28601,93645,2,2015,164,91792,3,1,,164.0,,,,,,
28602,93645,3,2015,162,90839,3,1,,162.0,,,,,,
28603,93646,1,2015,2503,1324450,3,1,,2503.0,,,,,,
28604,93646,2,2015,2509,958050,3,1,,2509.0,,,,,,
28605,93646,3,2015,2501,1018411,3,1,,2501.0,,,,,,
28606,93647,1,2015,2677,1522083,3,1,,2677.0,,,,,,
28607,93647,2,2015,2675,1105886,3,1,,2675.0,,,,,,
28608,93647,3,2015,2687,1160731,3,1,,2687.0,,,,,,
28609,93648,1,2015,3464,1940249,3,1,,3464.0,,,,,,
28610,93648,2,2015,3478,1433767,3,1,,3478.0,,,,,,
28611,93648,3,2015,3495,1514424,3,1,,3495.0,,,,,,
28612,93650,1,2015,1075,681015,3,1,,1075.0,,,1050.0,70215.0,70215.0,
28613,93650,2,2015,1075,529216,3,1,,1075.0,,,1050.0,40226.0,40226.0,
28614,93650,3,2015,1080,573218,3,1,,1080.0,,,1058.0,31260.0,31260.0,
28615,93651,1,2015,603,494695,3,1,,603.0,,,,,,
28616,93651,2,2015,605,381746,3,1,,605.0,,,,,,
28617,93651,3,2015,607,388002,3,1,,607.0,,,,,,
28618,93652,1,2015,123,106134,3,1,,123.0,,,,,,
28619,93652,2,2015,122,72940,3,1,,122.0,,,,,,
28620,93652,3,2015,122,73514,3,1,,122.0,,,,,,
28621,93653,1,2015,437,308302,3,1,,437.0,,,,,,
28622,93653,2,2015,436,239095,3,1,,436.0,,,,,,
28623,93653,3,2015,435,249157,3,1,,435.0,,,,,,
28624,93654,1,2015,8701,5278718,3,1,,8701.0,,,,,,
28625,93654,2,2015,8706,3971893,3,1,,8706.0,,,,,,
28626,93654,3,2015,8730,4171419,3,1,,8730.0,,,,,,
28627,93656,1,2015,1583,1171276,3,1,,1583.0,,,,,,
28628,93656,2,2015,1582,877316,3,1,,1582.0,,,,,,
28629,93656,3,2015,1587,931513,3,1,,1587.0,,,,,,
28630,93657,1,2015,10781,7207089,3,1,,10781.0,,,,,,
28631,93657,2,2015,10801,5411664,3,1,,10801.0,,,,,,
28632,93657,3,2015,10818,5563444,3,1,,10818.0,,,,,,
28633,93660,1,2015,1036,530729,3,0,,1036.0,,,968.0,51613.0,51613.0,
28634,93660,2,2015,1036,388410,3,0,,1036.0,,,968.0,30626.0,30626.0,
28635,93660,3,2015,1038,408000,3,0,,1038.0,,,972.0,26171.0,26171.0,
28636,93662,1,2015,8577,5258315,3,1,,8577.0,,,5854.0,394411.0,394411.0,
28637,93662,2,2015,8573,3872936,3,1,,8573.0,,,5861.0,215550.0,215550.0,
28638,93662,3,2015,8570,4045421,3,1,,8570.0,,,5860.0,161949.0,161949.0,
28639,93664,1,2015,292,156011,3,1,,292.0,,,,,,
28640,93664,2,2015,292,123137,3,1,,292.0,,,,,,
28641,93664,3,2015,295,120051,3,1,,295.0,,,,,,
28642,93665,1,2015,209,116292,3,1,,209.0,,,182.0,11366.0,11366.0,
28643,93665,2,2015,208,80415,3,1,,208.0,,,180.0,6787.0,6787.0,
28644,93665,3,2015,208,84660,3,1,,208.0,,,180.0,5398.0,5398.0,
28645,93666,1,2015,162,91609,3,1,,162.0,,,,,,
28646,93666,2,2015,164,70687,3,1,,164.0,,,,,,
28647,93666,3,2015,165,73402,3,1,,165.0,,,,,,
28648,93667,1,2015,954,672722,3,1,,954.0,,,,,,
28649,93667,2,2015,955,531778,3,1,,955.0,,,,,,
28650,93667,3,2015,955,540677,3,1,,955.0,,,,,,
28651,93668,1,2015,317,262537,3,1,,317.0,,,193.0,12502.0,12502.0,
28652,93668,2,2015,321,180097,3,1,,321.0,,,195.0,6238.0,6238.0,
28653,93668,3,2015,321,178037,3,1,,321.0,,,195.0,4508.0,4508.0,
28654,93669,1,2015,199,84363,3,1,,199.0,,,,,,
28655,93669,2,2015,199,67217,3,1,,199.0,,,,,,
28656,93669,3,2015,199,67776,3,1,,199.0,,,,,,
28657,93673,1,2015,175,110180,3,1,,175.0,,,,,,
28658,93673,2,2015,174,78393,3,1,,174.0,,,,,,
28659,93673,3,2015,173,79584,3,1,,173.0,,,,,,
28660,93675,1,2015,1559,1104392,3,1,,1559.0,,,,,,
28661,93675,2,2015,1559,876837,3,1,,1559.0,,,,,,
28662,93675,3,2015,1557,893014,3,1,,1557.0,,,,,,
28663,93701,1,2015,3336,1597207,3,1,,3336.0,,,3243.0,182924.0,182924.0,
28664,93701,2,2015,3351,1109595,3,1,,3351.0,,,3266.0,97169.0,97169.0,
28665,93701,3,2015,3346,1190021,3,1,,3346.0,,,3261.0,82190.0,82190.0,
28666,93702,1,2015,11339,6216116,3,1,,11339.0,,,11211.0,685904.0,685904.0,
28667,93702,2,2015,11354,4464315,3,1,,11354.0,,,11229.0,390956.0,390956.0,
28668,93702,3,2015,11374,4698338,3,1,,11374.0,,,11251.0,309282.0,309282.0,
28669,93703,1,2015,9971,5249429,3,1,,9971.0,,,9468.0,660969.0,660969.0,
28670,93703,2,2015,9983,3933139,3,1,,9983.0,,,9482.0,351683.0,351683.0,
28671,93703,3,2015,9974,4210332,3,1,,9974.0,,,9485.0,257729.0,257729.0,
28672,93704,1,2015,11252,6262030,3,1,,11252.0,,,11059.0,905163.0,905163.0,
28673,93704,2,2015,11282,4860583,3,1,,11282.0,,,11086.0,466278.0,466278.0,
28674,93704,3,2015,11312,5075191,3,1,,11312.0,,,11116.0,309594.0,309594.0,
28675,93705,1,2015,12166,6496478,3,1,,12166.0,,,11723.0,831359.0,831359.0,
28676,93705,2,2015,12209,4998850,3,1,,12209.0,,,11761.0,453976.0,453976.0,
28677,93705,3,2015,12205,5379723,3,1,,12205.0,,,11767.0,327056.0,327056.0,
28678,93706,1,2015,10255,6660000,3,1,,10255.0,,,8075.0,546945.0,546945.0,
28679,93706,2,2015,10247,4810511,3,1,,10247.0,,,8068.0,301636.0,301636.0,
28680,93706,3,2015,10257,4959810,3,1,,10257.0,,,8075.0,232386.0,232386.0,
28681,93710,1,2015,10990,6020759,3,1,,10990.0,,,10590.0,695246.0,695246.0,
28682,93710,2,2015,11002,4763108,3,1,,11002.0,,,10600.0,377318.0,377318.0,
28683,93710,3,2015,11040,5093745,3,1,,11040.0,,,10639.0,263730.0,263730.0,
28684,93711,1,2015,15983,10852270,3,1,,15983.0,,,15243.0,1440373.0,1440373.0,
28685,93711,2,2015,16014,8560402,3,1,,16014.0,,,15259.0,748165.0,748165.0,
28686,93711,3,2015,16049,8885290,3,1,,16049.0,,,15285.0,478095.0,478095.0,
28687,93720,1,2015,17781,10983684,3,1,,17781.0,,,17229.0,1431726.0,1431726.0,
28688,93720,2,2015,17807,8643848,3,1,,17807.0,,,17255.0,726031.0,726031.0,
28689,93720,3,2015,17811,8982532,3,1,,17811.0,,,17267.0,483137.0,483137.0,
28690,93721,1,2015,1343,743770,3,1,,1343.0,,,1228.0,65493.0,65493.0,
28691,93721,2,2015,1349,560329,3,1,,1349.0,,,1227.0,35385.0,35385.0,
28692,93721,3,2015,1343,649973,3,1,,1343.0,,,1225.0,27487.0,27487.0,
28693,93722,1,2015,25482,14817692,3,1,,25482.0,,,24978.0,1736210.0,1736210.0,
28694,93722,2,2015,25520,11613371,3,1,,25520.0,,,25040.0,900197.0,900197.0,
28695,93722,3,2015,25567,12471427,3,1,,25567.0,,,25074.0,639724.0,639724.0,
28696,93723,1,2015,2750,2071701,3,1,,2750.0,,,2093.0,171972.0,171972.0,
28697,93723,2,2015,2757,1542902,3,1,,2757.0,,,2096.0,89932.0,89932.0,
28698,93723,3,2015,2760,1540616,3,1,,2760.0,,,2101.0,57960.0,57960.0,
28699,93725,1,2015,6626,4357724,3,1,,6626.0,,,5086.0,318010.0,318010.0,
28700,93725,2,2015,6619,3155115,3,1,,6619.0,,,5080.0,173503.0,173503.0,
28701,93725,3,2015,6625,3300099,3,1,,6625.0,,,5077.0,133928.0,133928.0,
28702,93726,1,2015,14477,7334013,3,1,,14477.0,,,13743.0,928162.0,928162.0,
28703,93726,2,2015,14466,5670855,3,1,,14466.0,,,13714.0,499769.0,499769.0,
28704,93726,3,2015,14501,6160443,3,1,,14501.0,,,13752.0,359620.0,359620.0,
28705,93727,1,2015,21991,12784966,3,1,,21991.0,,,20814.0,1468014.0,1468014.0,
