ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
94025,3,2013,Elec- Agricultural,Y,0,0,
94027,1,2013,Elec- Agricultural,Y,0,0,
94027,2,2013,Elec- Agricultural,Y,0,0,
94027,3,2013,Elec- Agricultural,Y,0,0,
94028,1,2013,Elec- Agricultural,Y,0,0,
94028,2,2013,Elec- Agricultural,Y,0,0,
94028,3,2013,Elec- Agricultural,Y,0,0,
94038,1,2013,Elec- Agricultural,Y,0,0,
94038,2,2013,Elec- Agricultural,Y,0,0,
94038,3,2013,Elec- Agricultural,Y,0,0,
94043,1,2013,Elec- Agricultural,Y,0,0,
94043,2,2013,Elec- Agricultural,Y,0,0,
94043,3,2013,Elec- Agricultural,Y,0,0,
94044,1,2013,Elec- Agricultural,Y,0,0,
94044,2,2013,Elec- Agricultural,Y,0,0,
94044,3,2013,Elec- Agricultural,Y,0,0,
94060,1,2013,Elec- Agricultural,Y,0,0,
94060,2,2013,Elec- Agricultural,Y,0,0,
94060,3,2013,Elec- Agricultural,Y,0,0,
